,date,COST stock,isPartial
21,2014-05-22,23.6,False
22,2014-05-23,25.200000000000003,False
23,2014-05-24,16.0,False
24,2014-05-25,12.8,False
25,2014-05-26,16.0,False
26,2014-05-27,23.200000000000003,False
27,2014-05-28,30.8,False
28,2014-05-29,32.4,False
29,2014-05-30,24.0,False
30,2014-05-31,20.8,False
0,2014-06-01,20.9,False
1,2014-06-02,33.82,False
2,2014-06-03,21.66,False
3,2014-06-04,26.98,False
4,2014-06-05,34.96,False
5,2014-06-06,28.12,False
6,2014-06-07,21.66,False
7,2014-06-08,17.86,False
8,2014-06-09,27.740000000000002,False
9,2014-06-10,31.92,False
10,2014-06-11,38.0,False
11,2014-06-12,25.84,False
12,2014-06-13,22.42,False
13,2014-06-14,19.76,False
14,2014-06-15,15.96,False
15,2014-06-16,30.4,False
16,2014-06-17,25.46,False
17,2014-06-18,31.16,False
18,2014-06-19,35.72,False
19,2014-06-20,31.92,False
20,2014-06-21,17.1,False
21,2014-06-22,14.82,False
22,2014-06-23,36.86,False
23,2014-06-24,29.26,False
24,2014-06-25,36.480000000000004,False
25,2014-06-26,23.94,False
26,2014-06-27,27.36,False
27,2014-06-28,23.94,False
28,2014-06-29,26.98,False
29,2014-06-30,24.7,False
0,2014-07-01,17.759999999999998,False
1,2014-07-02,21.46,False
2,2014-07-03,26.64,False
3,2014-07-04,17.39,False
4,2014-07-05,19.61,False
5,2014-07-06,15.17,False
6,2014-07-07,27.38,False
7,2014-07-08,32.19,False
8,2014-07-09,25.9,False
9,2014-07-10,31.08,False
10,2014-07-11,25.9,False
11,2014-07-12,21.46,False
12,2014-07-13,19.98,False
13,2014-07-14,22.2,False
14,2014-07-15,27.38,False
15,2014-07-16,27.38,False
16,2014-07-17,35.519999999999996,False
17,2014-07-18,17.759999999999998,False
18,2014-07-19,19.61,False
19,2014-07-20,24.79,False
20,2014-07-21,21.09,False
21,2014-07-22,36.26,False
22,2014-07-23,27.38,False
23,2014-07-24,29.97,False
24,2014-07-25,24.419999999999998,False
25,2014-07-26,15.17,False
26,2014-07-27,30.34,False
27,2014-07-28,15.91,False
28,2014-07-29,33.3,False
29,2014-07-30,37.0,False
30,2014-07-31,28.12,False
0,2014-08-01,26.6,False
1,2014-08-02,20.14,False
2,2014-08-03,17.86,False
3,2014-08-04,26.98,False
4,2014-08-05,33.82,False
5,2014-08-06,38.0,False
6,2014-08-07,28.12,False
7,2014-08-08,25.84,False
8,2014-08-09,20.9,False
9,2014-08-10,20.9,False
10,2014-08-11,19.38,False
11,2014-08-12,38.0,False
12,2014-08-13,25.84,False
13,2014-08-14,27.740000000000002,False
14,2014-08-15,27.36,False
15,2014-08-16,25.46,False
16,2014-08-17,21.66,False
17,2014-08-18,30.78,False
18,2014-08-19,27.740000000000002,False
19,2014-08-20,30.4,False
20,2014-08-21,27.740000000000002,False
21,2014-08-22,27.740000000000002,False
22,2014-08-23,20.52,False
23,2014-08-24,22.42,False
24,2014-08-25,33.82,False
25,2014-08-26,36.480000000000004,False
26,2014-08-27,32.3,False
27,2014-08-28,30.4,False
28,2014-08-29,28.5,False
29,2014-08-30,23.56,False
30,2014-08-31,16.72,False
0,2014-09-01,17.22,False
1,2014-09-02,23.779999999999998,False
2,2014-09-03,27.88,False
3,2014-09-04,22.139999999999997,False
4,2014-09-05,16.81,False
5,2014-09-06,19.68,False
6,2014-09-07,25.419999999999998,False
7,2014-09-08,31.569999999999997,False
8,2014-09-09,35.669999999999995,False
9,2014-09-10,37.72,False
10,2014-09-11,27.06,False
11,2014-09-12,25.83,False
12,2014-09-13,17.22,False
13,2014-09-14,25.009999999999998,False
14,2014-09-15,31.159999999999997,False
15,2014-09-16,33.62,False
16,2014-09-17,30.34,False
17,2014-09-18,32.39,False
18,2014-09-19,26.65,False
19,2014-09-20,29.11,False
20,2014-09-21,14.76,False
21,2014-09-22,30.749999999999996,False
22,2014-09-23,35.26,False
23,2014-09-24,35.669999999999995,False
24,2014-09-25,30.749999999999996,False
25,2014-09-26,33.62,False
26,2014-09-27,16.4,False
27,2014-09-28,28.29,False
28,2014-09-29,41.0,False
29,2014-09-30,29.11,False
0,2014-10-01,34.78,False
1,2014-10-02,40.89,False
2,2014-10-03,33.37,False
3,2014-10-04,17.86,False
4,2014-10-05,40.89,False
5,2014-10-06,35.25,False
6,2014-10-07,37.129999999999995,False
7,2014-10-08,34.309999999999995,False
8,2014-10-09,28.669999999999998,False
9,2014-10-10,32.43,False
10,2014-10-11,25.38,False
11,2014-10-12,20.68,False
12,2014-10-13,38.54,False
13,2014-10-14,36.19,False
14,2014-10-15,30.549999999999997,False
15,2014-10-16,37.129999999999995,False
16,2014-10-17,33.839999999999996,False
17,2014-10-18,23.029999999999998,False
18,2014-10-19,35.25,False
19,2014-10-20,46.529999999999994,False
20,2014-10-21,47.0,False
21,2014-10-22,40.89,False
22,2014-10-23,36.19,False
23,2014-10-24,33.839999999999996,False
24,2014-10-25,22.56,False
25,2014-10-26,26.32,False
26,2014-10-27,35.25,False
27,2014-10-28,37.129999999999995,False
28,2014-10-29,37.599999999999994,False
29,2014-10-30,39.01,False
30,2014-10-31,43.71,False
0,2014-11-01,21.16,False
1,2014-11-02,25.76,False
2,2014-11-03,34.96,False
3,2014-11-04,36.800000000000004,False
4,2014-11-05,32.660000000000004,False
5,2014-11-06,36.34,False
6,2014-11-07,46.0,False
7,2014-11-08,22.540000000000003,False
8,2014-11-09,33.58,False
9,2014-11-10,34.04,False
10,2014-11-11,34.04,False
11,2014-11-12,38.18,False
12,2014-11-13,39.56,False
13,2014-11-14,34.5,False
14,2014-11-15,30.360000000000003,False
15,2014-11-16,23.92,False
16,2014-11-17,40.02,False
17,2014-11-18,43.7,False
18,2014-11-19,31.740000000000002,False
19,2014-11-20,32.2,False
20,2014-11-21,35.88,False
21,2014-11-22,21.62,False
22,2014-11-23,24.84,False
23,2014-11-24,41.86,False
24,2014-11-25,30.82,False
25,2014-11-26,30.360000000000003,False
26,2014-11-27,23.0,False
27,2014-11-28,20.240000000000002,False
28,2014-11-29,28.98,False
29,2014-11-30,24.84,False
0,2014-12-01,25.650000000000002,False
1,2014-12-02,32.4,False
2,2014-12-03,37.800000000000004,False
3,2014-12-04,31.95,False
4,2014-12-05,27.45,False
5,2014-12-06,19.35,False
6,2014-12-07,27.900000000000002,False
7,2014-12-08,37.800000000000004,False
8,2014-12-09,45.0,False
9,2014-12-10,32.85,False
10,2014-12-11,37.35,False
11,2014-12-12,28.8,False
12,2014-12-13,16.2,False
13,2014-12-14,22.5,False
14,2014-12-15,37.35,False
15,2014-12-16,33.75,False
16,2014-12-17,25.2,False
17,2014-12-18,25.2,False
18,2014-12-19,28.35,False
19,2014-12-20,15.75,False
20,2014-12-21,13.5,False
21,2014-12-22,21.6,False
22,2014-12-23,21.6,False
23,2014-12-24,13.950000000000001,False
24,2014-12-25,12.6,False
25,2014-12-26,16.650000000000002,False
26,2014-12-27,17.55,False
27,2014-12-28,7.65,False
28,2014-12-29,15.3,False
29,2014-12-30,17.55,False
30,2014-12-31,21.150000000000002,False
0,2015-01-01,21.07,False
1,2015-01-02,24.509999999999998,False
2,2015-01-03,24.94,False
3,2015-01-04,21.5,False
4,2015-01-05,25.8,False
5,2015-01-06,33.54,False
6,2015-01-07,33.11,False
7,2015-01-08,25.37,False
8,2015-01-09,22.79,False
9,2015-01-10,17.63,False
10,2015-01-11,30.099999999999998,False
11,2015-01-12,24.94,False
12,2015-01-13,35.26,False
13,2015-01-14,28.81,False
14,2015-01-15,24.509999999999998,False
15,2015-01-16,23.65,False
16,2015-01-17,24.94,False
17,2015-01-18,19.35,False
18,2015-01-19,27.95,False
19,2015-01-20,32.25,False
20,2015-01-21,33.97,False
21,2015-01-22,30.099999999999998,False
22,2015-01-23,31.82,False
23,2015-01-24,30.96,False
24,2015-01-25,18.49,False
25,2015-01-26,25.8,False
26,2015-01-27,31.82,False
27,2015-01-28,32.68,False
28,2015-01-29,43.0,False
29,2015-01-30,32.25,False
30,2015-01-31,34.4,False
0,2015-02-01,32.86,False
1,2015-02-02,39.22,False
2,2015-02-03,48.760000000000005,False
3,2015-02-04,52.470000000000006,False
4,2015-02-05,53.0,False
5,2015-02-06,38.690000000000005,False
6,2015-02-07,33.39,False
7,2015-02-08,25.970000000000002,False
8,2015-02-09,45.050000000000004,False
9,2015-02-10,43.46,False
10,2015-02-11,45.580000000000005,False
11,2015-02-12,46.11,False
12,2015-02-13,36.57,False
13,2015-02-14,32.86,False
14,2015-02-15,39.75,False
15,2015-02-16,37.63,False
16,2015-02-17,44.52,False
17,2015-02-18,43.46,False
18,2015-02-19,38.160000000000004,False
19,2015-02-20,37.1,False
20,2015-02-21,31.270000000000003,False
21,2015-02-22,31.8,False
22,2015-02-23,42.400000000000006,False
23,2015-02-24,37.63,False
24,2015-02-25,41.870000000000005,False
25,2015-02-26,37.63,False
26,2015-02-27,36.57,False
27,2015-02-28,25.970000000000002,False
0,2015-03-01,44.24,False
1,2015-03-02,51.52,False
2,2015-03-03,38.64,False
3,2015-03-04,50.96000000000001,False
4,2015-03-05,42.00000000000001,False
5,2015-03-06,34.160000000000004,False
6,2015-03-07,39.760000000000005,False
7,2015-03-08,37.52,False
8,2015-03-09,45.36000000000001,False
9,2015-03-10,49.28,False
10,2015-03-11,43.68000000000001,False
11,2015-03-12,40.88,False
12,2015-03-13,38.64,False
13,2015-03-14,32.480000000000004,False
14,2015-03-15,31.360000000000003,False
15,2015-03-16,39.760000000000005,False
16,2015-03-17,53.760000000000005,False
17,2015-03-18,45.36000000000001,False
18,2015-03-19,38.080000000000005,False
19,2015-03-20,51.52,False
20,2015-03-21,33.6,False
21,2015-03-22,39.760000000000005,False
22,2015-03-23,53.2,False
23,2015-03-24,51.52,False
24,2015-03-25,45.92,False
25,2015-03-26,30.800000000000004,False
26,2015-03-27,44.800000000000004,False
27,2015-03-28,35.84,False
28,2015-03-29,34.720000000000006,False
29,2015-03-30,48.720000000000006,False
30,2015-03-31,56.00000000000001,False
0,2015-04-01,42.699999999999996,False
1,2015-04-02,42.699999999999996,False
2,2015-04-03,46.36,False
3,2015-04-04,27.45,False
4,2015-04-05,33.55,False
5,2015-04-06,54.9,False
6,2015-04-07,57.339999999999996,False
7,2015-04-08,47.58,False
8,2015-04-09,53.68,False
9,2015-04-10,53.68,False
10,2015-04-11,38.43,False
11,2015-04-12,42.699999999999996,False
12,2015-04-13,53.07,False
13,2015-04-14,57.339999999999996,False
14,2015-04-15,61.0,False
15,2015-04-16,51.85,False
16,2015-04-17,46.97,False
17,2015-04-18,38.43,False
18,2015-04-19,35.99,False
19,2015-04-20,46.97,False
20,2015-04-21,46.36,False
21,2015-04-22,45.75,False
22,2015-04-23,51.24,False
23,2015-04-24,40.26,False
24,2015-04-25,28.06,False
25,2015-04-26,43.31,False
26,2015-04-27,54.9,False
27,2015-04-28,48.19,False
28,2015-04-29,50.019999999999996,False
29,2015-04-30,46.97,False
0,2015-05-01,34.309999999999995,False
1,2015-05-02,22.09,False
2,2015-05-03,24.91,False
3,2015-05-04,47.0,False
4,2015-05-05,34.309999999999995,False
5,2015-05-06,26.32,False
6,2015-05-07,29.61,False
7,2015-05-08,39.949999999999996,False
8,2015-05-09,25.38,False
9,2015-05-10,15.51,False
10,2015-05-11,31.49,False
11,2015-05-12,26.79,False
12,2015-05-13,29.139999999999997,False
13,2015-05-14,31.49,False
14,2015-05-15,29.139999999999997,False
15,2015-05-16,14.1,False
16,2015-05-17,15.979999999999999,False
17,2015-05-18,28.669999999999998,False
18,2015-05-19,28.2,False
19,2015-05-20,28.669999999999998,False
20,2015-05-21,23.029999999999998,False
21,2015-05-22,23.029999999999998,False
22,2015-05-23,24.91,False
23,2015-05-24,13.629999999999999,False
24,2015-05-25,20.68,False
25,2015-05-26,28.669999999999998,False
26,2015-05-27,26.32,False
27,2015-05-28,34.309999999999995,False
28,2015-05-29,22.09,False
29,2015-05-30,16.919999999999998,False
30,2015-05-31,14.1,False
0,2015-06-01,30.36,False
1,2015-06-02,26.4,False
2,2015-06-03,29.04,False
3,2015-06-04,31.68,False
4,2015-06-05,33.44,False
5,2015-06-06,18.04,False
6,2015-06-07,36.96,False
7,2015-06-08,32.56,False
8,2015-06-09,38.28,False
9,2015-06-10,28.16,False
10,2015-06-11,30.36,False
11,2015-06-12,34.32,False
12,2015-06-13,29.92,False
13,2015-06-14,26.4,False
14,2015-06-15,23.32,False
15,2015-06-16,36.08,False
16,2015-06-17,29.04,False
17,2015-06-18,32.12,False
18,2015-06-19,30.8,False
19,2015-06-20,18.04,False
20,2015-06-21,19.8,False
21,2015-06-22,37.84,False
22,2015-06-23,44.0,False
23,2015-06-24,41.8,False
24,2015-06-25,41.8,False
25,2015-06-26,33.0,False
26,2015-06-27,23.32,False
27,2015-06-28,25.080000000000002,False
28,2015-06-29,38.28,False
29,2015-06-30,40.04,False
0,2015-07-01,26.04,False
1,2015-07-02,36.12,False
2,2015-07-03,27.3,False
3,2015-07-04,18.06,False
4,2015-07-05,15.54,False
5,2015-07-06,26.459999999999997,False
6,2015-07-07,26.459999999999997,False
7,2015-07-08,34.019999999999996,False
8,2015-07-09,28.56,False
9,2015-07-10,32.339999999999996,False
10,2015-07-11,18.06,False
11,2015-07-12,23.52,False
12,2015-07-13,22.68,False
13,2015-07-14,25.2,False
14,2015-07-15,29.4,False
15,2015-07-16,41.16,False
16,2015-07-17,35.28,False
17,2015-07-18,18.06,False
18,2015-07-19,22.259999999999998,False
19,2015-07-20,27.3,False
20,2015-07-21,42.0,False
21,2015-07-22,28.56,False
22,2015-07-23,34.44,False
23,2015-07-24,22.259999999999998,False
24,2015-07-25,16.8,False
25,2015-07-26,17.64,False
26,2015-07-27,34.019999999999996,False
27,2015-07-28,25.619999999999997,False
28,2015-07-29,30.66,False
29,2015-07-30,23.939999999999998,False
30,2015-07-31,29.4,False
0,2015-08-01,17.759999999999998,False
1,2015-08-02,21.119999999999997,False
2,2015-08-03,33.12,False
3,2015-08-04,25.439999999999998,False
4,2015-08-05,40.8,False
5,2015-08-06,28.799999999999997,False
6,2015-08-07,22.56,False
7,2015-08-08,17.759999999999998,False
8,2015-08-09,15.36,False
9,2015-08-10,25.439999999999998,False
10,2015-08-11,29.759999999999998,False
11,2015-08-12,23.52,False
12,2015-08-13,28.799999999999997,False
13,2015-08-14,24.48,False
14,2015-08-15,15.36,False
15,2015-08-16,19.68,False
16,2015-08-17,24.0,False
17,2015-08-18,26.4,False
18,2015-08-19,29.279999999999998,False
19,2015-08-20,25.439999999999998,False
20,2015-08-21,34.56,False
21,2015-08-22,25.439999999999998,False
22,2015-08-23,20.64,False
23,2015-08-24,48.0,False
24,2015-08-25,46.08,False
25,2015-08-26,37.44,False
26,2015-08-27,30.72,False
27,2015-08-28,33.12,False
28,2015-08-29,31.68,False
29,2015-08-30,17.759999999999998,False
30,2015-08-31,30.24,False
0,2015-09-01,38.18,False
1,2015-09-02,42.32,False
2,2015-09-03,37.260000000000005,False
3,2015-09-04,25.76,False
4,2015-09-05,29.900000000000002,False
5,2015-09-06,22.080000000000002,False
6,2015-09-07,26.220000000000002,False
7,2015-09-08,22.080000000000002,False
8,2015-09-09,35.42,False
9,2015-09-10,27.6,False
10,2015-09-11,30.360000000000003,False
11,2015-09-12,16.1,False
12,2015-09-13,21.62,False
13,2015-09-14,38.18,False
14,2015-09-15,39.56,False
15,2015-09-16,32.2,False
16,2015-09-17,35.42,False
17,2015-09-18,42.32,False
18,2015-09-19,30.360000000000003,False
19,2015-09-20,28.98,False
20,2015-09-21,28.98,False
21,2015-09-22,37.260000000000005,False
22,2015-09-23,37.72,False
23,2015-09-24,38.64,False
24,2015-09-25,36.800000000000004,False
25,2015-09-26,33.120000000000005,False
26,2015-09-27,28.52,False
27,2015-09-28,40.480000000000004,False
28,2015-09-29,46.0,False
29,2015-09-30,36.34,False
0,2015-10-01,46.5,False
1,2015-10-02,40.0,False
2,2015-10-03,28.0,False
3,2015-10-04,24.5,False
4,2015-10-05,46.5,False
5,2015-10-06,46.0,False
6,2015-10-07,43.5,False
7,2015-10-08,50.0,False
8,2015-10-09,38.5,False
9,2015-10-10,16.5,False
10,2015-10-11,20.0,False
11,2015-10-12,42.5,False
12,2015-10-13,46.5,False
13,2015-10-14,48.5,False
14,2015-10-15,40.5,False
15,2015-10-16,36.5,False
16,2015-10-17,24.0,False
17,2015-10-18,24.5,False
18,2015-10-19,46.5,False
19,2015-10-20,43.5,False
20,2015-10-21,38.5,False
21,2015-10-22,38.0,False
22,2015-10-23,34.5,False
23,2015-10-24,25.0,False
24,2015-10-25,25.5,False
25,2015-10-26,44.5,False
26,2015-10-27,40.5,False
27,2015-10-28,41.5,False
28,2015-10-29,49.5,False
29,2015-10-30,36.0,False
30,2015-10-31,27.5,False
0,2015-11-01,36.0,False
1,2015-11-02,39.36,False
2,2015-11-03,48.0,False
3,2015-11-04,31.2,False
4,2015-11-05,37.92,False
5,2015-11-06,28.799999999999997,False
6,2015-11-07,28.32,False
7,2015-11-08,26.4,False
8,2015-11-09,31.68,False
9,2015-11-10,30.24,False
10,2015-11-11,32.16,False
11,2015-11-12,42.72,False
12,2015-11-13,36.48,False
13,2015-11-14,27.36,False
14,2015-11-15,26.4,False
15,2015-11-16,33.6,False
16,2015-11-17,34.56,False
17,2015-11-18,37.44,False
18,2015-11-19,38.4,False
19,2015-11-20,28.32,False
20,2015-11-21,18.24,False
21,2015-11-22,36.0,False
22,2015-11-23,27.36,False
23,2015-11-24,39.36,False
24,2015-11-25,34.08,False
25,2015-11-26,14.399999999999999,False
26,2015-11-27,24.48,False
27,2015-11-28,22.56,False
28,2015-11-29,26.88,False
29,2015-11-30,30.72,False
0,2015-12-01,30.87,False
1,2015-12-02,46.55,False
2,2015-12-03,42.14,False
3,2015-12-04,24.5,False
4,2015-12-05,24.99,False
5,2015-12-06,29.89,False
6,2015-12-07,28.419999999999998,False
7,2015-12-08,34.79,False
8,2015-12-09,44.589999999999996,False
9,2015-12-10,49.0,False
10,2015-12-11,35.28,False
11,2015-12-12,20.58,False
12,2015-12-13,22.54,False
13,2015-12-14,28.419999999999998,False
14,2015-12-15,39.2,False
15,2015-12-16,31.36,False
16,2015-12-17,29.4,False
17,2015-12-18,34.79,False
18,2015-12-19,16.169999999999998,False
19,2015-12-20,13.719999999999999,False
20,2015-12-21,29.89,False
21,2015-12-22,17.64,False
22,2015-12-23,21.07,False
23,2015-12-24,18.62,False
24,2015-12-25,13.719999999999999,False
25,2015-12-26,16.169999999999998,False
26,2015-12-27,13.23,False
27,2015-12-28,23.52,False
28,2015-12-29,19.6,False
29,2015-12-30,24.5,False
30,2015-12-31,15.68,False
0,2016-01-01,16.5,False
1,2016-01-02,14.0,False
2,2016-01-03,26.0,False
3,2016-01-04,37.0,False
4,2016-01-05,32.5,False
5,2016-01-06,33.0,False
6,2016-01-07,37.5,False
7,2016-01-08,42.5,False
8,2016-01-09,24.5,False
9,2016-01-10,27.0,False
10,2016-01-11,43.0,False
11,2016-01-12,43.5,False
12,2016-01-13,46.0,False
13,2016-01-14,42.0,False
14,2016-01-15,36.0,False
15,2016-01-16,25.0,False
16,2016-01-17,29.0,False
17,2016-01-18,36.5,False
18,2016-01-19,40.5,False
19,2016-01-20,50.0,False
20,2016-01-21,46.0,False
21,2016-01-22,32.0,False
22,2016-01-23,23.0,False
23,2016-01-24,25.0,False
24,2016-01-25,37.0,False
25,2016-01-26,49.5,False
26,2016-01-27,44.0,False
27,2016-01-28,49.0,False
28,2016-01-29,38.0,False
29,2016-01-30,26.5,False
30,2016-01-31,30.5,False
0,2016-02-01,38.86,False
1,2016-02-02,51.62,False
2,2016-02-03,42.919999999999995,False
3,2016-02-04,45.82,False
4,2016-02-05,51.04,False
5,2016-02-06,38.86,False
6,2016-02-07,30.159999999999997,False
7,2016-02-08,38.86,False
8,2016-02-09,53.94,False
9,2016-02-10,48.13999999999999,False
10,2016-02-11,46.4,False
11,2016-02-12,45.239999999999995,False
12,2016-02-13,27.259999999999998,False
13,2016-02-14,23.779999999999998,False
14,2016-02-15,34.8,False
15,2016-02-16,57.419999999999995,False
16,2016-02-17,55.67999999999999,False
17,2016-02-18,47.559999999999995,False
18,2016-02-19,37.12,False
19,2016-02-20,24.939999999999998,False
20,2016-02-21,41.76,False
21,2016-02-22,40.599999999999994,False
22,2016-02-23,46.98,False
23,2016-02-24,54.519999999999996,False
24,2016-02-25,48.72,False
25,2016-02-26,40.019999999999996,False
26,2016-02-27,35.96,False
27,2016-02-28,48.13999999999999,False
28,2016-02-29,57.99999999999999,False
0,2016-03-01,53.68,False
1,2016-03-02,48.19,False
2,2016-03-03,55.51,False
3,2016-03-04,42.699999999999996,False
4,2016-03-05,30.5,False
5,2016-03-06,35.38,False
6,2016-03-07,57.949999999999996,False
7,2016-03-08,51.24,False
8,2016-03-09,50.019999999999996,False
9,2016-03-10,61.0,False
10,2016-03-11,34.16,False
11,2016-03-12,31.11,False
12,2016-03-13,26.23,False
13,2016-03-14,34.16,False
14,2016-03-15,43.31,False
15,2016-03-16,34.769999999999996,False
16,2016-03-17,39.04,False
17,2016-03-18,39.04,False
18,2016-03-19,26.84,False
19,2016-03-20,40.87,False
20,2016-03-21,49.41,False
21,2016-03-22,42.699999999999996,False
22,2016-03-23,53.68,False
23,2016-03-24,46.36,False
24,2016-03-25,37.82,False
25,2016-03-26,34.16,False
26,2016-03-27,28.06,False
27,2016-03-28,44.53,False
28,2016-03-29,48.19,False
29,2016-03-30,42.089999999999996,False
30,2016-03-31,47.58,False
0,2016-04-01,58.32,False
1,2016-04-02,44.64,False
2,2016-04-03,37.44,False
3,2016-04-04,62.64,False
4,2016-04-05,59.04,False
5,2016-04-06,56.16,False
6,2016-04-07,54.72,False
7,2016-04-08,54.0,False
8,2016-04-09,36.0,False
9,2016-04-10,52.559999999999995,False
10,2016-04-11,67.67999999999999,False
11,2016-04-12,67.67999999999999,False
12,2016-04-13,72.0,False
13,2016-04-14,53.28,False
14,2016-04-15,46.08,False
15,2016-04-16,40.32,False
16,2016-04-17,43.92,False
17,2016-04-18,59.04,False
18,2016-04-19,47.519999999999996,False
19,2016-04-20,53.28,False
20,2016-04-21,45.36,False
21,2016-04-22,42.48,False
22,2016-04-23,30.24,False
23,2016-04-24,40.32,False
24,2016-04-25,52.559999999999995,False
25,2016-04-26,51.839999999999996,False
26,2016-04-27,69.12,False
27,2016-04-28,59.76,False
28,2016-04-29,56.16,False
29,2016-04-30,26.64,False
0,2016-05-01,37.1,False
1,2016-05-02,49.29,False
2,2016-05-03,50.35,False
3,2016-05-04,53.0,False
4,2016-05-05,46.64,False
5,2016-05-06,36.57,False
6,2016-05-07,30.21,False
7,2016-05-08,30.21,False
8,2016-05-09,45.050000000000004,False
9,2016-05-10,49.82,False
10,2016-05-11,41.870000000000005,False
11,2016-05-12,42.400000000000006,False
12,2016-05-13,33.92,False
13,2016-05-14,23.32,False
14,2016-05-15,27.03,False
15,2016-05-16,34.980000000000004,False
16,2016-05-17,33.39,False
17,2016-05-18,37.1,False
18,2016-05-19,35.510000000000005,False
19,2016-05-20,35.510000000000005,False
20,2016-05-21,23.85,False
21,2016-05-22,33.39,False
22,2016-05-23,28.62,False
23,2016-05-24,34.980000000000004,False
24,2016-05-25,46.64,False
25,2016-05-26,41.34,False
26,2016-05-27,30.21,False
27,2016-05-28,19.080000000000002,False
28,2016-05-29,23.85,False
29,2016-05-30,34.980000000000004,False
30,2016-05-31,28.62,False
0,2016-06-01,38.879999999999995,False
1,2016-06-02,33.6,False
2,2016-06-03,36.48,False
3,2016-06-04,21.119999999999997,False
4,2016-06-05,25.919999999999998,False
5,2016-06-06,40.32,False
6,2016-06-07,27.36,False
7,2016-06-08,31.68,False
8,2016-06-09,25.919999999999998,False
9,2016-06-10,23.52,False
10,2016-06-11,17.28,False
11,2016-06-12,19.68,False
12,2016-06-13,31.68,False
13,2016-06-14,20.64,False
14,2016-06-15,31.2,False
15,2016-06-16,28.799999999999997,False
16,2016-06-17,23.04,False
17,2016-06-18,30.24,False
18,2016-06-19,25.439999999999998,False
19,2016-06-20,25.919999999999998,False
20,2016-06-21,39.839999999999996,False
21,2016-06-22,36.48,False
22,2016-06-23,34.08,False
23,2016-06-24,48.0,False
24,2016-06-25,24.48,False
25,2016-06-26,24.96,False
26,2016-06-27,40.8,False
27,2016-06-28,30.72,False
28,2016-06-29,33.6,False
29,2016-06-30,31.2,False
0,2016-07-01,28.060000000000002,False
1,2016-07-02,29.900000000000002,False
2,2016-07-03,23.0,False
3,2016-07-04,28.98,False
4,2016-07-05,39.1,False
5,2016-07-06,32.660000000000004,False
6,2016-07-07,45.54,False
7,2016-07-08,37.260000000000005,False
8,2016-07-09,21.16,False
9,2016-07-10,28.060000000000002,False
10,2016-07-11,45.080000000000005,False
11,2016-07-12,44.620000000000005,False
12,2016-07-13,41.86,False
13,2016-07-14,36.34,False
14,2016-07-15,41.86,False
15,2016-07-16,24.84,False
16,2016-07-17,27.6,False
17,2016-07-18,43.24,False
18,2016-07-19,34.04,False
19,2016-07-20,35.88,False
20,2016-07-21,40.480000000000004,False
21,2016-07-22,37.260000000000005,False
22,2016-07-23,25.3,False
23,2016-07-24,25.3,False
24,2016-07-25,42.78,False
25,2016-07-26,41.4,False
26,2016-07-27,30.360000000000003,False
27,2016-07-28,44.160000000000004,False
28,2016-07-29,46.0,False
29,2016-07-30,24.380000000000003,False
30,2016-07-31,27.14,False
0,2016-08-01,35.28,False
1,2016-08-02,33.18,False
2,2016-08-03,32.339999999999996,False
3,2016-08-04,41.16,False
4,2016-08-05,32.76,False
5,2016-08-06,15.959999999999999,False
6,2016-08-07,31.5,False
7,2016-08-08,34.44,False
8,2016-08-09,40.32,False
9,2016-08-10,32.339999999999996,False
10,2016-08-11,28.56,False
11,2016-08-12,24.36,False
12,2016-08-13,14.7,False
13,2016-08-14,15.54,False
14,2016-08-15,31.919999999999998,False
15,2016-08-16,26.88,False
16,2016-08-17,25.619999999999997,False
17,2016-08-18,26.04,False
18,2016-08-19,27.3,False
19,2016-08-20,14.7,False
20,2016-08-21,25.2,False
21,2016-08-22,32.339999999999996,False
22,2016-08-23,26.88,False
23,2016-08-24,38.22,False
24,2016-08-25,34.44,False
25,2016-08-26,30.24,False
26,2016-08-27,25.2,False
27,2016-08-28,22.68,False
28,2016-08-29,34.44,False
29,2016-08-30,42.0,False
30,2016-08-31,32.76,False
0,2016-09-01,46.0,False
1,2016-09-02,33.0,False
2,2016-09-03,23.5,False
3,2016-09-04,15.0,False
4,2016-09-05,22.0,False
5,2016-09-06,36.5,False
6,2016-09-07,40.0,False
7,2016-09-08,38.5,False
8,2016-09-09,32.5,False
9,2016-09-10,19.0,False
10,2016-09-11,17.5,False
11,2016-09-12,38.5,False
12,2016-09-13,37.0,False
13,2016-09-14,35.5,False
14,2016-09-15,28.0,False
15,2016-09-16,33.0,False
16,2016-09-17,20.5,False
17,2016-09-18,36.5,False
18,2016-09-19,35.5,False
19,2016-09-20,37.5,False
20,2016-09-21,39.5,False
21,2016-09-22,38.0,False
22,2016-09-23,27.5,False
23,2016-09-24,24.5,False
24,2016-09-25,22.5,False
25,2016-09-26,38.0,False
26,2016-09-27,34.0,False
27,2016-09-28,39.0,False
28,2016-09-29,50.0,False
29,2016-09-30,35.0,False
0,2016-10-01,21.07,False
1,2016-10-02,27.439999999999998,False
2,2016-10-03,42.14,False
3,2016-10-04,35.28,False
4,2016-10-05,36.26,False
5,2016-10-06,38.71,False
6,2016-10-07,37.73,False
7,2016-10-08,16.169999999999998,False
8,2016-10-09,22.54,False
9,2016-10-10,32.339999999999996,False
10,2016-10-11,31.849999999999998,False
11,2016-10-12,44.1,False
12,2016-10-13,34.79,False
