,date,AAPL stock,isPartial
22,2019-02-23,6.890000000000001,False
23,2019-02-24,4.7700000000000005,False
24,2019-02-25,31.8,False
25,2019-02-26,25.44,False
26,2019-02-27,27.560000000000002,False
27,2019-02-28,29.150000000000002,False
0,2019-03-01,39.36,False
1,2019-03-02,11.04,False
2,2019-03-03,1.92,False
3,2019-03-04,34.08,False
4,2019-03-05,36.96,False
5,2019-03-06,31.68,False
6,2019-03-07,27.84,False
7,2019-03-08,25.439999999999998,False
8,2019-03-09,5.76,False
9,2019-03-10,2.88,False
10,2019-03-11,42.72,False
11,2019-03-12,48.0,False
12,2019-03-13,35.519999999999996,False
13,2019-03-14,41.28,False
14,2019-03-15,36.48,False
15,2019-03-16,11.04,False
16,2019-03-17,6.24,False
